Date,User,Message
2023-03-25 22:02:22,"유지수","걔도 키보드워리어인가봐"
2023-03-25 22:02:24,"Yeon"," 그냥 "
2023-03-25 22:02:32,"원상이","은혁이"
2023-03-25 22:02:34,"원상이","키워 아니야"
2023-03-25 22:02:35,"Yeon"," 관계가 손상댐"
2023-03-25 22:02:40,"원상이","걔 학폭도 햇는데 ㅋㅋ"
2023-03-25 22:02:43,"유지수","와 ㄹㅇ?"
2023-03-25 22:02:46,"유지수","당한게 아니라?"
2023-03-25 22:02:50,"원상이","걔 위스쿨 애"
2023-03-25 22:02:53,"원상이","뒤통수 후린거"
2023-03-25 22:02:55,"뿌까","이모티콘"
2023-03-25 22:02:55,"Yeon","ㅇㅇ"
2023-03-25 22:02:57,"원상이","되게 당당하게 이야기함"
2023-03-25 22:02:58,"유지수","위스쿨"
2023-03-25 22:03:00,"유지수","마음약한 친구들이 모이는"
2023-03-25 22:03:02,"유지수","곳아님?"
2023-03-25 22:03:02,"뿌까","이모티콘"
2023-03-25 22:03:10,"유지수","거기서 학폭을 해..?"
2023-03-25 22:03:14,"유지수","쌍놈의자식이엇노"
2023-03-25 22:03:16,"뿌까","이모티콘"
2023-03-25 22:03:19,"원상이","그거 도우미엿는데"
2023-03-25 22:03:24,"원상이","어쩌고저쩌고..."
2023-03-25 22:03:25,"유지수","뿌까 학폭얘기하니까 튄다"
2023-03-25 22:03:28,"유지수","가해자엿다"
2023-03-25 22:03:29,"뿌까","아냐"
2023-03-25 22:03:31,"뿌까","난"
2023-03-25 22:03:35,"뿌까","맹세코 학폭 한 적 없어"
2023-03-25 22:03:42,"유지수","너 그래서 더글로리 안본거지"
2023-03-25 22:03:43,"뿌까","반애들이랑 다 잘지냄"
2023-03-25 22:03:46,"뿌까","ㅅㅂㅋㅋ ㅋ ㅋ ㅋㅋ"
2023-03-25 22:03:46,"유지수","각나왓네"
2023-03-25 22:03:48,"Yeon","하늘과"
2023-03-25 22:03:53,"Yeon","하느님에 걸고?"
2023-03-25 22:03:56,"뿌까","ㅇㅇ"
2023-03-25 22:03:57,"유지수","나"
2023-03-25 22:04:01,"유지수","성당다녀볼까"
2023-03-25 22:04:02,"뿌까","오히려 말 걸어줌"
2023-03-25 22:04:03,"유지수","세례명 갖고싶어"
2023-03-25 22:04:04,"뿌까","몇 번"
2023-03-25 22:04:08,"유지수","안드레아 같은거"
2023-03-25 22:04:09,"원상이","나 당한적 잇음"
2023-03-25 22:04:12,"뿌까","근데 그뒤류 엉겨 붙어서"
2023-03-25 22:04:14,"뿌까","좀 힘들엇음"
2023-03-25 22:04:17,"뿌까","미안 지민아"
2023-03-25 22:04:26,"뿌까","너가 나 따라서 매점 올때 자살 마려웟어"
2023-03-25 22:04:30,"원상이","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 22:04:32,"유지수","진짜 못됏다"
2023-03-25 22:04:34,"Yeon","ㅋㅋㅋㅋ"
2023-03-25 22:04:34,"뿌까","ㅠ ㅠ "
2023-03-25 22:04:37,"유지수","혜정이네"
2023-03-25 22:04:38,"원상이","근데 먼지 암"
2023-03-25 22:04:40,"뿌까","아니 말 몉번 걸엇는데"
2023-03-25 22:04:42,"뿌까","따라와"
2023-03-25 22:04:42,"유지수","손혜정 "
2023-03-25 22:04:45,"뿌까","근데 또 사준대"
2023-03-25 22:04:46,"Yeon","나도앎"
2023-03-25 22:04:48,"유지수","그럼 또"
2023-03-25 22:04:49,"유지수","얻어먹엇을거아냐"
2023-03-25 22:04:50,"뿌까","알자나 너네"
2023-03-25 22:04:52,"유지수","진짜 못된련아!!!!!!!!!!!!!!"
2023-03-25 22:04:54,"뿌까","그 담임쌤이"
2023-03-25 22:04:55,"원상이","나도 갑자기 말붙이길래"
2023-03-25 22:04:57,"뿌까","좀 아픈애"
2023-03-25 22:05:00,"웅시기","지민이"
2023-03-25 22:05:00,"원상이","막 대화햇는데"
2023-03-25 22:05:01,"유지수","뿌까 그래서"
2023-03-25 22:05:02,"뿌까","착하게 대해줘~ "
2023-03-25 22:05:03,"유지수","얻어먹었어 안얻어먹었어?"
2023-03-25 22:05:06,"웅시기","그립네요..."
2023-03-25 22:05:08,"뿌까","해서 대해주면 쫓아오는거"
2023-03-25 22:05:11,"뿌까","얻어먹음... "
2023-03-25 22:05:14,"유지수","이못된기지배"
2023-03-25 22:05:16,"원상이","나중에 다른 애들이 걔 왕딴데 왜 대화하냐그래서"
2023-03-25 22:05:16,"뿌까","근데
걔두 내가 얻어먹기만 하고"
2023-03-25 22:05:19,"원상이","말 안햇음..."
2023-03-25 22:05:20,"뿌까","교묘하게 피하니까"
2023-03-25 22:05:21,"웅시기","옛날 부방a여ㅆ는데"
2023-03-25 22:05:22,"뿌까","안 따라옴 ㅠ"
2023-03-25 22:05:28,"유지수","진짜"
2023-03-25 22:05:29,"유지수","웅식이도"
2023-03-25 22:05:30,"유지수","존나 여미새"
2023-03-25 22:05:32,"뿌까","근데
그래두 지금 인스타 친구임"
2023-03-25 22:05:33,"유지수","지미닝 얘기하니까 바로"
2023-03-25 22:05:37,"웅시기","ㅇㅇ 나 여미새임"
2023-03-25 22:05:38,"유지수","여자 나오는거봐"
2023-03-25 22:05:40,"유지수","이 꼬추달린놈들은"
2023-03-25 22:05:43,"유지수","다 어쩔수없어"
2023-03-25 22:05:47,"웅시기","(덜렁덜렁)"
2023-03-25 22:05:49,"Yeon"," 지민이"
2023-03-25 22:05:55,"Yeon","칙칙하게 하고다님?"
2023-03-25 22:05:59,"뿌까","여기 남자멤버를 늘리자"
2023-03-25 22:06:03,"유지수","아니 여기"
2023-03-25 22:06:05,"유지수","남자가 너무 없어서"
2023-03-25 22:06:05,"원상이","남자멤버"
2023-03-25 22:06:08,"원상이","어케 늘리지"
2023-03-25 22:06:08,"유지수","다 여성호르몬에 잠식됨"
2023-03-25 22:06:09,"Yeon","은혁이("
2023-03-25 22:06:12,"유지수","지금 남아잇는애들 봐봐"
2023-03-25 22:06:13,"Yeon","제아기"
2023-03-25 22:06:16,"유지수","여성호르몬 분비 과다임"
2023-03-25 22:06:21,"뿌까","조선 키 186 이상에 몸무게 66 서울대
경영대학원 졸업"
2023-03-25 22:06:22,"유지수","너네 이러면 진짜 여친 못사겨"
2023-03-25 22:06:28,"뿌까","성형 x "
2023-03-25 22:06:37,"유지수","남성호르몬 분비량을 늘려야돼"
2023-03-25 22:06:39,"웅시기","이모티콘"
2023-03-25 22:06:39,"유지수","진배 초대해"
2023-03-25 22:06:39,"뿌까","5 개국어 능통"
2023-03-25 22:06:44,"뿌까","고투 18 센치 이상"
2023-03-25 22:06:46,"유지수","남성호르몬 늘리자"
2023-03-25 22:06:49,"웅시기","이모티콘"
2023-03-25 22:06:53,"유지수","봐봐 저 이모티콘"
2023-03-25 22:06:54,"뿌까","보유 자산 5억 이상만 받는 "
2023-03-25 22:06:56,"유지수","존나 뿌까같아"
2023-03-25 22:06:58,"원상이","(심각)(심각)"
2023-03-25 22:07:00,"원상이","(심각)"
2023-03-25 22:07:00,"유지수","여성호르몬 과다임 웅식이도"
2023-03-25 22:07:04,"유지수","원상아 그건"
2023-03-25 22:07:04,"뿌까","스카이 스푼 에붕방으로만들자"
2023-03-25 22:07:04,"유지수","40대임"
2023-03-25 22:07:10,"원상이","(우와)"
2023-03-25 22:07:13,"웅시기","원래 저거 썻어 이년아"
2023-03-25 22:07:16,"뿌까","우리 엄마도 안 씀"
2023-03-25 22:07:19,"유지수","이년아 <- 존나 게이재질"
2023-03-25 22:07:24,"유지수","너 진짜 위험함 웅식아"
2023-03-25 22:07:25,"웅시기","썅련아"
2023-03-25 22:07:28,"유지수","빨리 산부인과 가서"
2023-03-25 22:07:30,"뿌까","여기 앞으로 멤버들"
2023-03-25 22:07:30,"유지수","여성호르몬 검사해"
2023-03-25 22:07:32,"뿌까","조건 "
2023-03-25 22:07:33,"웅시기","암퇘지년아"
2023-03-25 22:07:36,"유지수","큰일남"
2023-03-25 22:07:36,"뿌까","가려서 박자"
2023-03-25 22:07:40,"유지수","이미 남성호르몬 분비 없음"
2023-03-25 22:07:42,"뿌까","이모티콘"
2023-03-25 22:07:42,"유지수","너 이제 곧 생리할듯"
2023-03-25 22:07:51,"유지수","자궁초음파 2년에 한번씩 받는거 잊지마"
2023-03-25 22:07:52,"웅시기","이모티콘"
2023-03-25 22:07:55,"뿌까","퍼리인 웅식이를 위해"
2023-03-25 22:07:56,"웅시기","흑흑"
2023-03-25 22:07:57,"원상이","ㄱㅡㄴ데 여기"
2023-03-25 22:08:00,"원상이","여자들도"
2023-03-25 22:08:00,"뿌까","동물친구도 받자"
2023-03-25 22:08:04,"원상이","여성호르몬 덜 나오는거같음"
2023-03-25 22:08:08,"유지수","그거 다"
2023-03-25 22:08:09,"유지수","정신병이에요"
2023-03-25 22:08:10,"웅시기","얀이 숑이도 초대하자"
2023-03-25 22:08:12,"유지수","adhd때문에 그래요"
2023-03-25 22:08:21,"원상이","다들 중성 어디쯤"
2023-03-25 22:08:23,"원상이","머물고잇음"
2023-03-25 22:08:25,"뿌까","여기 "
2023-03-25 22:08:26,"Yeon","ㅠㅠ"
2023-03-25 22:08:27,"뿌까","에스트로겐"
2023-03-25 22:08:29,"뿌까","많으면 "
2023-03-25 22:08:35,"원상이","목버텨"
2023-03-25 22:08:37,"원상이","못버텨"
2023-03-25 22:08:38,"유지수","테스토스테론 많아도 못버티잖아"
2023-03-25 22:08:38,"뿌까","운 에프처럼"
2023-03-25 22:08:39,"뿌까","되는거야"
2023-03-25 22:08:44,"유지수","다 중성임ㄷㄷ"
2023-03-25 22:08:45,"Yeon","누가 내 발을 닥터피쉬처럼"
2023-03-25 22:08:46,"뿌까","일베충메갈만"
2023-03-25 22:08:48,"뿌까","버틸
수 잇음"
2023-03-25 22:08:49,"Yeon","빨아줫음"
2023-03-25 22:08:52,"유지수","언냐 난 메갈아냐"
2023-03-25 22:08:53,"Yeon","좋겟다"
2023-03-25 22:08:54,"유지수","난 여시야;;"
2023-03-25 22:08:58,"뿌까","ㄷ ㄷ "
2023-03-25 22:09:00,"뿌까","나 저번에"
2023-03-25 22:09:01,"웅시기","쮸왑쭈왑"
2023-03-25 22:09:09,"뿌까","오른 쪽 힙한 머리 숏컷 한 여자가"
2023-03-25 22:09:10,"웅시기","내가 경언누나의 닥터피쉬가 되어줄게"
2023-03-25 22:09:13,"뿌까","호주국자
닮음"
2023-03-25 22:09:15,"Yeon","헉 "
2023-03-25 22:09:17,"뿌까","여시
하고잇엇음 지하철에서"
2023-03-25 22:09:18,"Yeon","이모티콘"
2023-03-25 22:09:18,"유지수","호주국자"
2023-03-25 22:09:20,"유지수","어케됨?"
2023-03-25 22:09:21,"원상이","ㄷㄷㄷㄷㄷ"
2023-03-25 22:09:21,"웅시기","이모티콘"
2023-03-25 22:09:25,"유지수","걔 아청법으로 호주재판받는다고"
2023-03-25 22:09:29,"유지수","머 그런얘기 잇엇자나"
2023-03-25 22:09:30,"뿌까","ㄷ ㄷ "
2023-03-25 22:09:33,"Yeon","내 발 술안주로 먹어줘"
2023-03-25 22:09:35,"유지수","국제범죄자됨?ㄷㄷ"
2023-03-25 22:09:38,"웅시기","🐟"
2023-03-25 22:09:40,"뿌까","웅식아"
2023-03-25 22:09:42,"뿌까","내발도 빨아줘"
2023-03-25 22:09:48,"뿌까","원묵이가 내발 빨면 좋겟다"
2023-03-25 22:09:50,"웅시기","쮸왑쮸왑"
2023-03-25 22:09:53,"뿌까","이모티콘"
2023-03-25 22:09:56,"Yeon","🫶🏻"
2023-03-25 22:09:57,"유지수","근데 남ㅈ다들"
2023-03-25 22:10:00,"유지수","발 페티쉬 잇는애들"
2023-03-25 22:10:02,"유지수","은근많더라"
2023-03-25 22:10:06,"유지수","난 드러워서 실은데"
2023-03-25 22:10:11,"웅시기","지수 발도 빨아줄게"
2023-03-25 22:10:11,"Yeon","슬햄도 조아함"
2023-03-25 22:10:14,"뿌까","재결합 제발 섹
마려움"
2023-03-25 22:10:14,"유지수","싫어"
2023-03-25 22:10:17,"유지수","냄새날거같아"
2023-03-25 22:10:21,"뿌까","사귀는 사이에서 섹스해야 "
2023-03-25 22:10:22,"Yeon","미안 흐흑"
2023-03-25 22:10:25,"뿌까","해"
2023-03-25 22:10:28,"유지수","난 누가 나 때려주는게 좋아"
2023-03-25 22:10:32,"뿌까","내가 때려줌"
2023-03-25 22:10:33,"뿌까","시발려나"
2023-03-25 22:10:35,"뿌까","찰싹"
2023-03-25 22:10:36,"유지수","그건"
2023-03-25 22:10:36,"Yeon","난 근데 발 빨리고 싶지 "
2023-03-25 22:10:37,"유지수","폭력이야"
2023-03-25 22:10:46,"유지수","아 난 발 빨리면 뭔가"
2023-03-25 22:10:50,"유지수","헐 냄새날텐데"
2023-03-25 22:10:52,"뿌까","발 빨아봄"
2023-03-25 22:10:52,"유지수","이생각부터 듬"
2023-03-25 22:10:59,"Yeon","발을 빨고 싶진 않음"
2023-03-25 22:11:02,"유지수","한남들은 발 안씻는다노"
2023-03-25 22:11:02,"뿌까","ㅜ ㅜ "
2023-03-25 22:11:04,"유지수","샴푸국물로"
2023-03-25 22:11:06,"유지수","딱잖아"
2023-03-25 22:11:07,"뿌까","씻기고 와야지"
2023-03-25 22:11:17,"유지수","그래도 그 묵은때는"
2023-03-25 22:11:19,"유지수","못없애잖아"
2023-03-25 22:11:20,"뿌까","원묵이 발도 빨거야 나이제
걍 이미지
포기함 "
2023-03-25 22:11:21,"유지수","발톱 사이사이에"
2023-03-25 22:11:21,"웅시기","니도 안씻잖아"
2023-03-25 22:11:23,"유지수","아잠망 토할거같아"
2023-03-25 22:11:31,"원상이","희왕이 내로남불"
2023-03-25 22:11:33,"원상이","ㄷㄷ"
2023-03-25 22:11:33,"뿌까","똥꼬 빨아야지 컥컥 "
2023-03-25 22:11:33,"웅시기","지수 발톱사이에 때낌"
2023-03-25 22:11:35,"뿌까","이모티콘"
2023-03-25 22:11:43,"유지수","내 발톱때냄새 아니까"
2023-03-25 22:11:47,"뿌까","이거 누가 가르쳐 줫어 민정아? "
2023-03-25 22:11:48,"유지수","발 빠는거 시러하잔아"
2023-03-25 22:11:49,"뿌까","응
전남친"
2023-03-25 22:11:57,"유지수","꼭 뒤로해달라고 해"
2023-03-25 22:11:57,"웅시기","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 22:12:01,"유지수","전남친한테 배웟다해"
2023-03-25 22:12:08,"뿌까","애들아"
2023-03-25 22:12:13,"유지수","아.. 전남친은 들어서도 박아줫는데..;;"
2023-03-25 22:12:14,"뿌까","나 하나 고백할거잇음"
2023-03-25 22:12:17,"유지수","먼데"
2023-03-25 22:12:20,"유지수","사실 원묵이랑 떡쳣다고?"
2023-03-25 22:12:21,"뿌까","원묵이가
너무 좋아서 원묵이에게"
2023-03-25 22:12:25,"뿌까","삽입
안
해봣다고 구라침"
2023-03-25 22:12:35,"유지수","믿어?"
2023-03-25 22:12:37,"뿌까","그정도로 좋아햇다"
2023-03-25 22:12:38,"뿌까","ㅇㅇ"
2023-03-25 22:12:41,"유지수","ㄷㄷ"
2023-03-25 22:12:44,"뿌까","그리고 고추 빠는데"
2023-03-25 22:12:46,"유지수","서로 구라치고잇는거 아냐?"
2023-03-25 22:12:47,"뿌까","고추 첨 빨아부냐함"
2023-03-25 22:12:50,"뿌까","ㅈㄴ 웃기겟다"
2023-03-25 22:12:55,"유지수","서로 처음인거처럼"
2023-03-25 22:12:57,"뿌까","샵검색: #잼잼 아이유"
2023-03-25 22:13:01,"뿌까","알만한 사람끼리"
2023-03-25 22:13:08,"뿌까","이정도 거짓말엔"
2023-03-25 22:13:12,"유지수","모텔가서 어맛..불어케켜? ㄷㄷ 하는거처럼"
2023-03-25 22:13:13,"뿌까","속아 주는게"
2023-03-25 22:13:16,"뿌까","예의
아닌가요~~ "
2023-03-25 22:13:30,"뿌까","ㅇㅇ 그것도 함"
2023-03-25 22:13:32,"뿌까","굳은 척 함"
2023-03-25 22:13:35,"뿌까","믿던데"
2023-03-25 22:13:36,"유지수","그래놓고 자연스럽게"
2023-03-25 22:13:38,"유지수","미니냉장고 열어서"
2023-03-25 22:13:38,"뿌까","근데 중간에
아마 "
2023-03-25 22:13:41,"뿌까","안
믿엇을 거임"
2023-03-25 22:13:43,"유지수","초록매실"
2023-03-25 22:13:44,"뿌까","내가 킷
하면서 자연스레"
2023-03-25 22:13:47,"뿌까","꼬추에 손가니까"
2023-03-25 22:13:48,"유지수","꺼내서 캔딴거 아니지?"
2023-03-25 22:13:49,"뿌까","ㅈㄴ 놀래함"
2023-03-25 22:14:06,"유지수","모텔까지 가놓고 빼기는.."
2023-03-25 22:14:09,"뿌까","ㅜ ㅠ 나 리플리
증후군인가바"
2023-03-25 22:14:09,"유지수","이러려고 온거잖아"
2023-03-25 22:14:13,"뿌까","거짓말을 너무 햇어"
2023-03-25 22:14:13,"유지수","너도 좋아서 따라온거잖아"
2023-03-25 22:14:14,"뿌까","이모티콘"
2023-03-25 22:14:18,"Yeon","와 엄마 블륜 "
2023-03-25 22:14:21,"유지수","기분 좋은거 해줄게~"
2023-03-25 22:14:24,"Yeon"," 시발섹스다섹스"
2023-03-25 22:14:25,"유지수","기분좋아질거야~"
2023-03-25 22:14:33,"유지수","자 팬티를 내리는거에요~"
2023-03-25 22:14:37,"뿌까","ㅈㄴ"
2023-03-25 22:14:40,"뿌까","비밀친구 재질이다"
2023-03-25 22:14:44,"뿌까","ㅅㅂ"
2023-03-25 22:14:46,"유지수","아저씨랑 비밀친구 할래?"
2023-03-25 22:14:50,"유지수","친구한테도 말하면 안돼"
2023-03-25 22:14:52,"뿌까","ㅠㅠ"
2023-03-25 22:14:53,"Yeon","어렷을때랑 오버렙되는
장면"
2023-03-25 22:14:53,"유지수","부모님한테도 비밀인 친구인거야"
2023-03-25 22:15:00,"유지수","비밀친구랑은 기분좋은 일만 하는거야"
2023-03-25 22:15:01,"뿌까","ㅅㅂㅋㅋㅋ"
2023-03-25 22:15:07,"뿌까","그런 멘트 없엇는데
희왕이"
2023-03-25 22:15:14,"뿌까","경력직이노"
2023-03-25 22:15:16,"뿌까","쟤
해봣네"
2023-03-25 22:15:18,"유지수","나 진짜 이러면 안도ㅑ"
2023-03-25 22:15:21,"유지수","ㅠㅜ"
2023-03-25 22:15:21,"뿌까","13 살 꼬추"
2023-03-25 22:15:23,"뿌까","만쟈봣네"
2023-03-25 22:15:24,"유지수","잡혀간다이러다가"
2023-03-25 22:15:31,"유지수","울엄마 쓰러져"
2023-03-25 22:15:33,"유지수","ㅜㅠ"
2023-03-25 22:15:35,"Yeon","13살은 안돼"
2023-03-25 22:15:38,"유지수","딸 하나는 백수인데"
2023-03-25 22:15:40,"뿌까","몇살부터 돼"
2023-03-25 22:15:42,"유지수","하나는 아청법으로 감옥?"
2023-03-25 22:15:44,"유지수","진짜 자살이야 울엄마"
2023-03-25 22:15:46,"Yeon"," 미성년자한테 해줄수잇는건"
2023-03-25 22:15:53,"Yeon"," 밥이랑 응원뿐 "
2023-03-25 22:15:57,"Yeon"," 포옹?"
2023-03-25 22:15:58,"뿌까","이모티콘"
2023-03-25 22:15:59,"유지수","연언니 지금 찬이 남친 욕하는거야?"
2023-03-25 22:16:00,"뿌까","? "
2023-03-25 22:16:03,"Yeon","ㄷㄷ"
2023-03-25 22:16:08,"뿌까","? "
2023-03-25 22:16:14,"Yeon"," 욕해야지"
2023-03-25 22:16:15,"뿌까","애들아
잘자"
2023-03-25 22:16:17,"Yeon","이모티콘"
2023-03-25 22:16:20,"유지수","에붕이들은 "
2023-03-25 22:16:22,"뿌까","내일 월요일
출근 홧팅"
2023-03-25 22:16:25,"유지수","안끼는게 없노"
2023-03-25 22:16:32,"유지수","ㅜㅜ 뭐 쓰레기같은놈 욕하기시작하면"
2023-03-25 22:16:36,"유지수","다ㅜ해당되는애들이 생각나"
2023-03-25 22:16:45,"유지수","아청법 욕하면 찬이남친 튀어나오고"
2023-03-25 22:16:46,"유지수","ㅠㅠ"
2023-03-25 22:16:55,"Yeon","근데 존나싫겟다 가족 캠핑에"
2023-03-25 22:17:08,"Yeon","삼 촌이
우ㅐ낌"
2023-03-25 22:17:15,"뿌까","찬이 남친"
2023-03-25 22:17:17,"뿌까","몇살인데? "
2023-03-25 22:17:24,"유지수","걔 18살에 만낫는데"
2023-03-25 22:17:26,"뿌까","찬이 벌렁 까졋노"
2023-03-25 22:17:28,"유지수","20대 중후반이엇음"
2023-03-25 22:17:29,"유지수","아마"
2023-03-25 22:17:31,"뿌까","ㄷ ㄷ"
2023-03-25 22:17:31,"유지수","내기억으론"
2023-03-25 22:17:36,"유지수","그래서 내가 그때"
2023-03-25 22:17:39,"유지수","개쌍놈아니냐고 햇는데"
2023-03-25 22:17:43,"유지수","야 그거 찬이 남친얘기야"
2023-03-25 22:17:44,"유지수","이래서"
2023-03-25 22:17:46,"유지수","아..미안해"
2023-03-25 22:17:49,"유지수","이랬음 ㅋㅋㅋㅋㅋㅋ"
2023-03-25 22:17:51,"뿌까","ㅋㅋㅋㅋㅋ"
2023-03-25 22:18:06,"웅시기","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 22:18:11,"웅시기","찬이 아직도 사귐?"
2023-03-25 22:18:13,"유지수","ㄴㅇ"
2023-03-25 22:18:14,"유지수","ㅇㅇ"
2023-03-25 22:18:17,"웅시기","ㄸ"
2023-03-25 22:18:19,"뿌까","이쁘게 연애하네"
2023-03-25 22:18:21,"유지수","찬이 가스라이팅당햇다던데"
2023-03-25 22:18:25,"유지수","남친 좆쓰레기래"
2023-03-25 22:18:28,"뿌까","ㄷ ㄷ "
2023-03-25 22:18:31,"웅시기","ㄷ ㄷ"
2023-03-25 22:18:36,"유지수","찬아 미안해"
2023-03-25 22:18:44,"유지수","나 진짜 성당다녀야돼"
2023-03-25 22:18:47,"유지수","지금까지 내쁜말한거"
2023-03-25 22:18:49,"유지수","회개해야함"
2023-03-25 22:18:57,"뿌까","춘식이"
2023-03-25 22:18:59,"뿌까","섹스"
2023-03-25 22:19:06,"유지수","뿌까도 성당다녀야됨"
2023-03-25 22:19:08,"뿌까","? "
2023-03-25 22:19:11,"유지수","춘식이 강간한거 회개해"
2023-03-25 22:19:15,"웅시기","내가 제일 깨끗함"
2023-03-25 22:19:21,"유지수","웅식이는 똥처먹는거 회개해"
2023-03-25 22:19:26,"웅시기","안먹었어"
2023-03-25 22:19:31,"유지수","그래놓고 왜 기원상한테"
2023-03-25 22:19:34,"유지수","영역침범하지말라고"
2023-03-25 22:19:34,"웅시기","미자 임신시킨거는"
2023-03-25 22:19:36,"유지수","끼부려?"
2023-03-25 22:19:38,"웅시기","회개할게"
2023-03-25 22:19:38,"뿌까","삭제된 메시지입니다."
2023-03-25 22:19:49,"유지수"," 뿌까 존나"
2023-03-25 22:19:50,"유지수","집이라서"
2023-03-25 22:19:54,"유지수","조신하게 강간하는거봐"
2023-03-25 22:20:04,"웅시기","ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 22:20:51,"뿌까","삭제된 메시지입니다."
2023-03-25 22:20:55,"뿌까","와"
2023-03-25 22:20:58,"뿌까","십 드럽다"
2023-03-25 22:21:12,"뿌까","이모티콘"
2023-03-25 22:21:20,"뿌까","뀨우"
2023-03-25 22:21:24,"뿌까","이모티콘"
2023-03-25 22:21:28,"유지수","흐음"
2023-03-25 22:21:34,"유지수","나 왤케 머리가아프지"
2023-03-25 22:21:37,"유지수","미세먼지때문인가"
2023-03-25 22:21:41,"뿌까","더런 거 봐서"
2023-03-25 22:21:46,"유지수","ㄷㄷ 그러네"
2023-03-25 22:21:57,"뿌까","일찟자"
2023-03-25 22:21:57,"유지수","스너프필름 봣네"
2023-03-25 22:22:03,"뿌까","근데 미세먼지 땜일수두 잇음"
2023-03-25 22:22:09,"뿌까","오랜만에
나무위키"
2023-03-25 22:22:11,"뿌까","보러가야지"
2023-03-25 22:22:44,"유지수","ㅎㅎㅎㅎ"
2023-03-25 22:22:45,"유지수","이모티콘"
2023-03-25 22:24:10,"웅시기","나 못봤아"
2023-03-25 22:24:18,"웅시기","뿍가야 마막에 올린거"
2023-03-25 22:24:20,"웅시기","다시볼래"
2023-03-25 22:27:42,"뿌까","현질해"
2023-03-25 22:29:01,"원상이","심심해"
2023-03-25 22:29:11,"뿌까","자"
2023-03-25 22:29:16,"뿌까","아니면 내 숙재하샘"
2023-03-25 22:29:17,"원상이","그래..."
2023-03-25 22:29:19,"원상이","자야겟다"
2023-03-25 22:29:30,"웅시기","안봐"
2023-03-25 22:29:30,"뿌까","사진"
2023-03-25 22:29:32,"웅시기","퉷"
2023-03-25 22:29:33,"뿌까","이거 보는 중"
2023-03-25 22:29:35,"뿌까","메이플 "
2023-03-25 22:29:37,"뿌까","캐릭터"
2023-03-25 22:29:42,"뿌까","200 까지
키워 놓으셈"
2023-03-25 22:31:19,"뿌까","멕시코는"
2023-03-25 22:31:23,"뿌까","되게 잔인하게 죽이는 구나"
2023-03-25 22:31:30,"뿌까","남미 갱들은 ...."
2023-03-25 22:31:34,"뿌까","이모티콘"
2023-03-25 22:34:48,"원상이","나 잠깐 나갓다가 낼 할일 하고 다시 들어올게"
2023-03-25 22:34:55,"원상이","원상이님이 나갔습니다."
2023-03-25 22:36:51,"뿌까","헉 숙제하라는거 드립인데"
2023-03-25 22:40:03,"유지수","뿌까가"
2023-03-25 22:40:06,"유지수","원상이 죽엿어"
2023-03-25 22:40:10,"뿌까","내가 죽엿어 ㅠㅠㅠ"
2023-03-25 22:55:50,"Yeon","프롬파티 재밌겠다"
2023-03-26 00:12:34,"Yeon","손톱 연장하고서"
2023-03-26 00:12:56,"Yeon"," 아까 영화보고 나오면서"
2023-03-26 00:13:16,"Yeon","화장실 문에 살짝 들렸는데"
2023-03-26 00:13:34,"Yeon","눈물이 찔끔 나왓음 "
2023-03-26 00:13:47,"Yeon","다들 어케 이러고 사는거지"
2023-03-26 00:19:43,"다슬","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-26 00:19:51,"다슬","예쁘잔아"
2023-03-26 00:25:11,"웅시기","잘자 이쁘니들아"
2023-03-26 00:49:00,"Yeon","근데 만족함"
2023-03-26 00:49:05,"Yeon","조심조심 살면서"
2023-03-26 00:49:11,"Yeon","또 네일 해야지 "
2023-03-26 02:06:50,"뿌까","3시간 자고 깸"
2023-03-26 02:06:52,"뿌까","잠이
안와"
2023-03-26 06:03:43,"유지수","난 네일 맨날 받다가"
2023-03-26 06:03:46,"유지수","이제 안받아"
2023-03-26 06:03:55,"유지수","네일중단 일년넘엇다"
2023-03-26 06:04:09,"유지수","일단 한두번 받기 시작하면 강제로 계속 받게된다는게 너무 빡침"
2023-03-26 06:04:20,"유지수","3주에 한번 약속을 잡는게 나에겐 너무 스트레스인데 ㅅㅂ"
2023-03-26 06:04:36,"유지수","손톱 약해져서 쉴수도 없고..네일벗기면 설거지하다가도 손톱뿌러지고 지랄남"
2023-03-26 06:04:41,"유지수","그치만 이쁘긴 존나이뻐"
2023-03-26 06:14:19,"유지수","전 오늘도 잠을 못잤어요"
2023-03-26 06:14:23,"유지수","은혁이 나 스팀 친삭안햇네"
2023-03-26 06:14:26,"유지수","감동이다 야..ㅠ"
2023-03-26 06:14:37,"유지수","나 요새 수면제 안먹고 자기 챌린지 히거 있었는데"
2023-03-26 06:14:43,"유지수","3일만에 실패데시타"
2023-03-26 06:14:57,"유지수","올만에 먹으니까 ㄹㅇ 30분도 안돼서 몽롱해지네"
2023-03-26 06:15:06,"유지수","약기운에 취해~ 오늘 너에게 고백할거야`"
